OrderID|ProductID|UnitPrice|Quantity|Discount
107223|8212|352.06|36|0.1
109248|1370|241.41|77|0.05
109519|1118|159.61|76|0.0
109929|200|316.16|90|0.1
105340|1019|46.24|96|0.0
100701|7567|349.73|67|0.0
108365|1521|197.92|57|0.0
107587|3542|194.63|10|0.1
106611|6567|455.82|9|0.1
109403|9371|257.5|5|0.05
103247|1010|143.25|29|0.2
103766|8821|463.73|65|0.15
102704|2721|216.24|23|0.2
103262|2560|342.31|67|0.0
106709|9604|87.2|50|0.1
105841|9102|47.21|9|0.15
104537|946|125.34|83|0.1
105559|1225|415.78|92|0.2
108054|5403|344.81|80|0.1
103797|5955|304.24|16|0.15
108695|775|166.62|41|0.15
107167|4690|442.54|66|0.0
108114|3923|102.16|65|0.1
100548|9234|24.76|89|0.2
102586|8110|343.83|75|0.2
102312|7665|423.1|71|0.05
105509|8862|377.76|75|0.05
100293|7919|77.24|64|0.1
109648|8934|432.36|72|0.0
100886|9518|366.3|19|0.1
109541|6105|473.97|30|0.2
100897|257|48.46|40|0.15
101136|1981|221.05|18|0.2
108224|8752|208.79|72|0.1
102875|9572|94.58|28|0.1
103002|9482|218.38|10|0.2
101534|1063|342.72|16|0.2
105702|2775|297.37|3|0.0
108237|9704|68.82|41|0.15
109594|3390|295.7|73|0.0
108110|6208|246.02|88|0.0
106802|9450|304.01|63|0.15
102701|2310|392.62|75|0.05
101245|365|446.95|57|0.1
106410|789|341.81|88|0.1
102721|9044|155.39|35|0.1
104885|2361|323.99|21|0.1
108998|4842|394.96|55|0.0
108115|2593|187.8|87|0.2
109253|5091|304.85|73|0.0
106153|4537|172.17|62|0.1
106189|7345|283.69|95|0.15
103137|258|496.07|33|0.0
103195|3659|161.3|40|0.2
105109|3735|57.08|18|0.05
105629|4268|289.87|53|0.05
108916|5623|210.55|35|0.1
108611|8663|264.53|27|0.1
109109|6654|423.02|24|0.2
106849|4448|413.21|36|0.0
101601|707|233.71|70|0.2
106605|8954|317.43|41|0.2
100847|6447|13.45|65|0.05
108832|7463|41.0|100|0.15
107139|2915|487.9|82|0.1
106717|5437|330.64|61|0.15
101782|7591|497.26|81|0.0
100858|7031|253.32|62|0.2
103660|9953|320.18|10|0.0
107312|4695|306.51|23|0.0
108450|7002|228.26|72|0.0
105485|454|40.79|18|0.05
101346|323|151.84|97|0.0
104797|6426|178.63|54|0.15
104628|9452|31.92|22|0.05
102870|7656|341.78|38|0.15
107381|5091|388.05|50|0.0
106363|9595|208.36|37|0.15
104941|5478|456.65|84|0.2
105962|1249|282.77|37|0.05
104978|2282|391.34|82|0.2
101990|1733|398.0|45|0.05
105775|6346|220.99|66|0.15
105770|7302|400.1|84|0.15
106872|6470|476.17|24|0.0
101430|2637|398.12|48|0.15
107846|939|135.1|12|0.0
107359|7474|188.66|44|0.05
102675|9033|59.04|28|0.0
101066|6405|163.6|65|0.1
104998|1884|486.78|10|0.05
107044|5870|136.37|94|0.1
101511|7567|182.83|61|0.05
108878|2979|139.55|81|0.1
109151|9669|493.55|93|0.0
104980|6437|190.47|56|0.05
103250|9970|13.62|82|0.2
108336|1324|300.63|4|0.15
106081|4077|298.02|80|0.0
108513|1758|72.83|52|0.1
108252|3009|411.16|83|0.2
105605|5022|367.9|97|0.0
101874|3991|354.98|37|0.15
106027|3863|239.71|80|0.1
104788|3259|458.56|6|0.1
107564|1337|169.9|53|0.1
105318|8280|241.67|65|0.05
101178|3839|388.98|83|0.15
104269|1346|245.55|85|0.2
100690|9529|366.83|49|0.0
103989|7524|265.77|38|0.2
105652|4870|264.6|48|0.15
106021|3757|127.97|78|0.05
106078|5796|89.11|39|0.05
102455|8913|21.18|65|0.15
104112|2953|423.72|100|0.2
104586|4694|331.96|10|0.15
106956|118|200.64|87|0.15
103178|5853|191.9|71|0.05
108726|2086|225.29|1|0.1
100325|3226|400.42|19|0.1
107899|6033|110.86|84|0.2
104821|2334|81.76|23|0.05
108104|9642|48.65|36|0.2
105429|3299|376.66|9|0.1
107561|2999|344.11|29|0.0
108174|280|424.65|72|0.0
103531|6514|427.06|20|0.0
106200|1839|306.49|49|0.2
103599|401|465.92|92|0.2
109133|2416|170.03|70|0.2
101180|879|27.24|41|0.05
104302|7323|74.65|96|0.05
107920|5441|290.88|29|0.15
105287|8066|138.94|34|0.15
109662|4383|456.28|87|0.15
103633|4587|436.33|5|0.1
108870|3080|164.99|49|0.05
100616|7527|417.05|49|0.0
109698|3623|78.64|26|0.2
109193|9330|40.87|88|0.05
106608|4780|244.86|31|0.2
102695|7017|215.68|77|0.2
100674|4251|264.71|100|0.15
100597|742|391.18|26|0.05
108416|4661|126.32|71|0.1
106749|6859|254.25|40|0.0
103889|4976|100.86|57|0.1
101976|5173|310.19|99|0.1
104582|1077|234.02|69|0.0
109330|4259|276.71|10|0.0
108937|316|158.65|37|0.15
105594|9134|121.73|96|0.1
104256|2127|14.67|44|0.0
107500|7138|192.08|44|0.15
102309|1919|14.82|77|0.05
102447|9721|162.31|28|0.15
109526|7942|271.49|30|0.1
101951|1860|156.16|58|0.05
109524|4321|70.2|4|0.05
108483|3636|31.11|15|0.2
107549|2355|22.14|47|0.1
102137|7839|270.54|52|0.0
106457|6141|318.91|52|0.0
109499|4039|131.14|36|0.2
108254|3496|370.75|14|0.15
103536|8105|131.25|98|0.05
106643|2727|492.73|70|0.2
107271|3502|370.79|5|0.2
109958|4721|139.81|74|0.1
108949|9644|320.4|31|0.15
106312|9722|380.16|93|0.1
100124|8692|295.52|14|0.1
103182|9713|105.76|31|0.1
107872|5866|370.68|98|0.2
103319|1266|238.06|15|0.2
108363|6134|471.4|61|0.2
102755|8072|36.17|95|0.2
104764|2936|283.21|26|0.15
101364|1372|295.93|69|0.2
106576|106|441.48|68|0.05
104145|2720|115.63|96|0.2
101828|5268|61.27|72|0.0
107604|413|294.75|97|0.0
107907|2160|382.01|56|0.2
104594|4177|79.72|69|0.2
100666|5474|151.48|11|0.2
108468|7761|409.54|88|0.05
108244|4194|146.81|71|0.0
101121|6943|188.59|64|0.2
102151|3228|97.77|78|0.1
108700|8818|331.31|55|0.0
102577|9564|157.64|46|0.0
109954|5283|272.28|49|0.0
109251|8861|483.25|56|0.05
102910|6203|234.81|90|0.1
101189|5128|243.57|57|0.2
106187|6493|217.72|16|0.05
104364|928|15.1|89|0.0
102768|5886|447.62|30|0.15
106119|3070|114.68|43|0.05
100963|8466|221.4|35|0.05
109860|6273|77.06|3|0.0
109765|2864|302.18|76|0.05
104054|600|401.86|28|0.0
109828|5007|153.14|94|0.0
103124|5335|469.25|6|0.1
106823|1098|27.01|22|0.2
109554|6030|405.42|76|0.15
103602|4512|273.86|4|0.15
106219|3154|470.04|98|0.1
102439|48|495.02|81|0.05
101645|7204|451.48|93|0.2
106034|2612|392.23|6|0.2
101503|9967|141.64|27|0.15
103465|9337|440.39|98|0.15
108522|2831|313.16|9|0.0
108420|8333|91.62|48|0.05
108066|9127|340.55|32|0.1
106635|9464|175.21|40|0.0
109752|5092|262.43|82|0.2
105442|8847|105.95|96|0.2
107509|5897|424.09|51|0.15
109889|3256|98.71|83|0.15
103953|8910|81.66|55|0.1
105501|5299|175.31|50|0.2
105814|6229|236.96|69|0.2
106045|5271|270.04|9|0.1
109889|6595|372.0|69|0.15
108294|8052|456.18|48|0.0
103042|9451|57.2|84|0.0
104974|6157|308.04|50|0.0
100358|6684|172.02|60|0.2
109869|9313|296.84|91|0.15
108354|195|291.68|82|0.1
101988|4471|162.57|61|0.2
102826|2419|317.61|22|0.1
109042|7054|96.16|1|0.15
104685|6115|184.06|73|0.1
108299|5396|87.51|49|0.15
105401|5669|144.54|59|0.15
101478|7293|207.67|55|0.0
109073|1677|87.77|77|0.15
102387|4156|19.98|19|0.15
106454|9665|116.1|7|0.05
100566|8503|384.09|67|0.1
104317|564|423.5|18|0.1
101687|5950|59.53|75|0.0
101938|6916|339.54|87|0.0
103496|7847|149.91|44|0.05
100986|3340|467.7|83|0.2
104060|1319|66.69|34|0.0
106748|8051|115.25|45|0.0
104652|6714|275.11|100|0.1
102928|2268|62.04|45|0.0
106804|6135|249.84|29|0.15
101597|7082|361.01|55|0.0
102608|8718|196.01|73|0.2
109645|4791|66.97|18|0.1
105447|8158|143.18|79|0.1
105200|1202|139.29|68|0.2
107154|7589|332.46|7|0.1
103269|5757|27.93|55|0.15
103590|9334|364.43|15|0.05
108047|9959|473.15|100|0.0
103818|2130|369.7|83|0.1
106610|6944|384.1|18|0.15
105001|4075|48.56|9|0.2
107693|9379|321.62|30|0.05
100656|3598|488.2|3|0.2
109360|5290|274.54|45|0.1
103667|5217|374.73|42|0.05
103708|4004|411.72|44|0.0
107131|2113|444.87|65|0.0
104708|292|171.79|85|0.1
103436|9600|394.09|16|0.2
108864|3354|13.78|88|0.0
103824|2005|147.23|6|0.2
107784|3629|13.52|2|0.0
102510|969|45.19|57|0.15
103230|6952|100.76|32|0.15
103439|8184|220.27|93|0.2
102599|1865|85.39|31|0.2
101570|6317|364.17|16|0.05
103829|7826|337.8|4|0.0
100103|8726|165.06|50|0.0
106327|1869|88.47|85|0.1
105953|3957|239.26|11|0.2
102865|8088|136.41|92|0.05
103785|5330|282.1|8|0.05
103367|1473|356.68|7|0.2
106377|7176|415.42|62|0.1
108037|7955|80.06|45|0.1
107241|7209|483.72|42|0.0
107013|5417|107.26|35|0.0
105313|323|441.77|51|0.15
109973|1047|173.81|25|0.1
109456|3399|53.48|26|0.05
102505|7143|199.14|67|0.1
100156|9074|155.65|20|0.05
106325|4553|242.33|11|0.15
103984|6895|288.28|18|0.0
109098|7912|383.45|52|0.15
106583|8717|309.7|10|0.05
105706|1237|82.08|22|0.1
101571|4577|87.88|97|0.2
108978|2878|317.99|31|0.1
105927|9092|292.32|94|0.15
100952|1153|471.44|18|0.05
100267|5427|116.73|19|0.05
101379|3722|220.76|95|0.15
103763|8363|138.96|63|0.15
108794|8056|398.2|37|0.15
104947|6476|145.86|32|0.1
106137|8480|192.37|92|0.1
107632|1522|157.99|77|0.0
103488|321|411.46|10|0.0
102281|6573|137.32|30|0.1
103757|6134|66.23|1|0.15
105885|7514|35.0|56|0.1
102797|2970|365.54|62|0.1
101350|5405|169.51|62|0.05
108642|1722|91.53|7|0.0
101964|268|315.44|9|0.05
105391|1008|386.34|45|0.1
103347|4807|333.05|19|0.0
105570|7641|265.78|12|0.0
108288|8485|269.4|68|0.05
105075|4460|137.79|61|0.15
105556|5974|224.05|16|0.2
100116|5569|203.04|54|0.15
109687|3601|79.82|26|0.15
101797|811|270.02|90|0.05
100619|9470|430.86|17|0.0
102996|7678|178.9|64|0.15
101860|8599|229.51|93|0.1
100738|8193|335.53|94|0.05
107032|1272|102.17|73|0.15
102605|8661|395.46|89|0.15
108126|3553|293.3|24|0.2
108220|7868|314.49|40|0.15
107400|6675|156.65|58|0.1
106379|1494|249.99|67|0.05
102339|2468|46.15|32|0.0
102214|3022|117.94|2|0.0
108485|9536|398.66|6|0.1
104737|5308|36.39|7|0.05
104433|6362|148.22|19|0.0
100126|8397|65.52|31|0.0
104927|1837|259.03|21|0.15
107478|1705|485.55|30|0.05
107065|5562|114.38|22|0.05
106762|9370|418.13|93|0.1
108976|6794|143.93|98|0.05
104202|3811|45.62|55|0.1
104709|7574|102.56|83|0.0
101862|4976|409.42|1|0.1
109777|5456|217.88|1|0.05
107678|8851|179.86|88|0.2
102623|7869|67.48|78|0.05
107838|7220|26.33|93|0.0
108653|4212|335.43|71|0.1
102561|5124|265.08|36|0.15
109692|4642|420.05|81|0.15
104368|31|93.1|21|0.05
102597|9751|378.3|59|0.1
103906|1310|280.34|64|0.1
108135|5890|457.39|43|0.15
107474|9885|108.47|28|0.2
104101|8443|195.02|31|0.05
101794|6775|309.44|78|0.2
107532|8611|349.87|33|0.1
108969|2463|195.45|93|0.15
103397|4122|415.96|12|0.05
107475|4680|50.44|76|0.0
103916|7200|102.02|51|0.1
104171|1309|343.11|15|0.2
109488|9167|340.5|79|0.0
100808|1613|400.36|15|0.0
106858|6191|216.72|71|0.2
107685|7106|481.16|80|0.0
109934|7983|25.51|52|0.1
100156|6047|433.19|18|0.15
104139|7925|303.34|28|0.2
104823|4641|283.27|58|0.05
103524|8649|46.46|66|0.1
106406|5336|302.03|60|0.15
106810|6735|117.79|28|0.2
108958|9995|350.22|79|0.2
101295|1572|493.6|11|0.05
102537|8983|302.54|91|0.15
108333|1632|150.92|89|0.05
108642|3376|274.17|80|0.15
108751|4381|321.21|14|0.1
103758|55|164.69|63|0.05
106480|9421|179.88|92|0.05
109992|9135|49.35|84|0.0
103529|5125|199.38|33|0.0
109664|9913|157.46|88|0.0
101619|7673|249.77|11|0.1
104932|7779|162.51|48|0.0
103718|9182|42.25|29|0.2
103524|4656|135.89|62|0.1
106722|5941|286.09|21|0.1
100759|8378|253.3|98|0.1
101655|2610|367.98|23|0.0
102186|4058|436.79|26|0.2
106340|5|292.27|19|0.2
100334|9496|485.65|9|0.2
100830|3230|57.29|6|0.2
105014|1065|419.32|60|0.1
100251|1996|358.98|18|0.2
109268|948|80.02|7|0.1
104956|3156|250.98|77|0.1
105732|5898|434.52|67|0.2
109676|141|229.37|100|0.05
100210|9739|134.84|76|0.1
107414|3556|200.71|45|0.2
108276|733|479.32|84|0.2
103392|2705|499.34|95|0.15
105084|2591|268.09|83|0.0
107892|2002|166.98|81|0.1
101427|2584|126.42|45|0.1
107169|3974|111.3|42|0.15
103985|1500|307.0|37|0.1
103815|7588|26.17|55|0.0
104906|1665|496.96|17|0.2
102815|4322|95.5|14|0.2
101094|2229|340.59|85|0.1
102010|6856|52.06|92|0.2
106721|9392|319.21|70|0.05
109192|1801|216.78|1|0.05
109028|1614|361.77|14|0.15
104091|1985|432.91|100|0.1
100199|9757|269.52|50|0.2
103326|3723|134.14|51|0.0
109014|274|10.16|99|0.15
100601|5441|308.83|4|0.0
107765|1840|97.49|74|0.05
103852|8651|373.96|59|0.05
103432|1154|27.84|92|0.1
106227|989|481.74|74|0.0
101686|6921|416.16|54|0.2
104820|2778|103.07|36|0.0
102229|446|96.54|17|0.2
107634|3|302.56|57|0.1
106640|4662|172.76|46|0.2
108317|9961|289.18|54|0.2
108942|1316|437.93|26|0.2
106554|7643|249.88|45|0.0
109587|7883|239.51|69|0.0
107746|13|386.55|11|0.2
102898|2384|71.24|96|0.1
104708|6013|387.14|29|0.05
104624|5770|394.52|27|0.05
100809|5606|133.39|68|0.2
106269|6492|239.32|71|0.0
107761|5362|250.16|38|0.1
108181|299|184.4|98|0.15
101316|3197|269.22|11|0.05
106139|5498|310.77|8|0.2
104100|3092|421.77|14|0.15
100449|9074|256.27|22|0.05
108330|9235|179.69|30|0.1
105859|7248|371.47|48|0.0
108424|9663|227.78|37|0.2
108261|9072|228.37|85|0.05
108188|770|105.13|86|0.2
104080|609|96.15|23|0.2
109234|1349|139.98|18|0.15
102393|6700|109.43|84|0.2
109105|4812|305.21|9|0.2
105605|6426|323.67|43|0.1
108341|1214|445.3|26|0.2
109230|3960|56.74|90|0.15
109979|9746|182.24|97|0.15
103432|6880|402.93|26|0.1
105513|5854|363.02|92|0.0
108288|3027|88.05|88|0.05
100857|1060|128.53|3|0.2
107539|4722|18.64|91|0.15
109649|3178|31.7|31|0.05
108251|9446|149.55|23|0.05
104666|9154|81.68|16|0.05
104216|8126|58.02|39|0.1
107277|1748|489.18|66|0.1
105553|6580|405.09|55|0.1
105909|5081|199.26|29|0.0
105644|2984|195.15|12|0.05
104402|9067|274.74|7|0.2
108352|4233|436.04|91|0.05
105692|2712|43.93|33|0.2
100809|3694|294.28|93|0.1
108879|4187|440.27|62|0.0
102771|1536|15.65|99|0.0
100959|1128|355.45|100|0.05
107576|5615|324.62|9|0.2
103618|7144|449.87|3|0.2
109370|1720|287.96|18|0.1
102028|7322|92.84|12|0.0
100648|1571|358.22|82|0.15
104935|4336|83.53|56|0.2
101131|936|14.05|25|0.1
107397|7240|482.72|93|0.2
103495|5069|26.03|78|0.05
103486|7384|459.66|64|0.15
103968|5605|87.91|93|0.15
105700|4866|132.28|28|0.1
100471|9509|205.85|40|0.0
109705|8327|240.29|25|0.1
102623|2296|324.76|73|0.1
109733|4709|13.36|92|0.15
101100|7510|302.31|44|0.2
100039|3843|125.59|77|0.15
103786|9545|491.16|78|0.2
102277|1476|277.25|85|0.1
104051|4007|166.16|90|0.0
108853|4799|240.9|66|0.2
103089|3544|349.16|1|0.1
105303|5|273.5|46|0.15
102429|1534|353.68|78|0.15
108302|5974|444.48|56|0.1
102795|7863|273.22|90|0.1
102320|7268|391.49|81|0.05
107189|9167|435.65|66|0.0
108645|9014|358.95|85|0.15
102879|3604|303.91|13|0.05
108319|1127|225.52|3|0.0
105135|8109|328.49|45|0.0
108361|722|63.03|43|0.2
100923|4509|48.73|16|0.2
109901|7952|456.44|77|0.0
103962|5351|61.08|43|0.15
102078|9368|251.13|64|0.1
109719|8353|126.17|64|0.05
103469|8982|94.34|21|0.1
102307|375|389.5|56|0.2
104562|429|343.93|11|0.1
109782|1688|192.24|88|0.1
104992|1870|211.55|40|0.2
103850|9272|342.77|60|0.05
107832|4237|334.09|93|0.0
107851|136|444.97|14|0.2
104533|5955|92.29|42|0.0
100427|8485|427.95|68|0.15
109756|9159|395.14|61|0.2
106914|4079|361.44|22|0.2
107571|277|241.05|19|0.1
104781|2269|77.09|71|0.15
109478|4510|278.07|25|0.2
103693|4951|410.76|48|0.2
100214|2315|375.97|16|0.15
104614|6161|330.8|89|0.2
106392|6921|434.97|12|0.2
103935|2545|25.66|53|0.0
106319|1005|125.34|98|0.1
105957|6298|299.87|57|0.2
106268|6473|103.87|13|0.05
108275|5312|99.55|69|0.15
100580|6978|185.58|60|0.05
108483|8166|44.17|70|0.0
103000|7167|446.81|60|0.1
102015|7245|28.67|24|0.05
105535|4246|225.78|46|0.2
100670|1945|465.53|7|0.15
105759|8338|476.64|27|0.2
101202|1986|277.99|72|0.15
102660|7964|481.54|35|0.2
106439|2444|355.15|41|0.1
103011|462|343.26|40|0.1
103024|2748|376.73|56|0.05
106391|4104|483.03|83|0.2
107133|6334|70.47|60|0.0
108359|6376|91.04|38|0.15
106450|7755|235.05|90|0.2
101979|8668|13.06|43|0.05
109792|2786|478.92|54|0.1
105622|4871|67.53|24|0.2
104580|6815|17.36|63|0.0
104108|2931|13.68|72|0.0
108754|7576|279.87|11|0.0
101003|1105|43.71|23|0.05
107975|5220|342.5|22|0.0
100951|3609|360.74|17|0.05
106014|9429|476.37|38|0.2
103979|6045|339.16|56|0.15
100152|7830|228.04|11|0.1
106827|8041|119.3|82|0.15
108140|7607|177.75|49|0.1
106844|2502|239.0|17|0.2
106787|1384|492.46|35|0.0
106423|8679|292.87|90|0.0
103088|5581|125.54|50|0.15
100532|9184|160.84|76|0.0
106109|7232|474.31|89|0.1
101073|8616|207.19|74|0.15
107740|7306|165.17|84|0.2
101094|7734|330.41|98|0.15
108980|4611|440.0|84|0.05
103936|3579|64.46|69|0.0
104107|960|306.59|8|0.05
100969|1736|283.8|37|0.1
102031|4625|109.74|76|0.1
108137|5728|171.23|25|0.0
102437|7586|278.7|5|0.15
100037|7132|400.89|1|0.15
103756|4166|65.69|29|0.05
105901|695|145.05|33|0.15
103557|9814|28.65|65|0.2
104598|6749|20.7|23|0.05
107208|2652|296.0|78|0.2
100606|9505|466.92|2|0.15
109901|2966|176.07|9|0.05
108788|9797|94.87|20|0.1
108136|626|475.8|84|0.2
109120|5554|183.87|58|0.2
100227|2779|381.41|87|0.0
108507|1788|16.28|20|0.0
101840|1041|252.57|64|0.15
104807|8601|79.43|95|0.15
100534|9614|341.56|77|0.1
106165|4568|50.38|29|0.15
100649|6502|273.29|23|0.2
103295|2379|268.61|72|0.0
106172|476|188.97|23|0.2
107597|3266|212.3|28|0.0
105608|5594|255.54|65|0.2
104021|4740|332.02|3|0.15
109871|5715|335.23|50|0.0
101556|4798|372.35|15|0.15
105750|2306|194.21|77|0.15
103468|2506|219.39|49|0.0
100372|2329|317.39|34|0.2
102664|8789|270.09|23|0.05
100107|1034|124.8|7|0.0
105704|247|371.78|33|0.2
102042|7021|122.54|28|0.1
106730|3176|281.95|54|0.0
104427|330|91.92|59|0.15
106897|8449|322.45|95|0.2
106439|8874|479.96|41|0.0
104630|7259|450.8|41|0.15
108243|7018|342.84|83|0.15
104436|3001|310.66|46|0.05
102108|2171|442.11|12|0.1
109300|403|66.14|80|0.15
104862|1536|376.69|98|0.1
100745|3015|142.55|57|0.2
109583|9363|496.04|16|0.1
106588|5850|11.25|65|0.2
108578|6021|158.92|91|0.0
107922|6910|106.71|83|0.15
105571|5687|213.39|79|0.05
109848|8644|276.76|42|0.05
104426|3538|487.73|66|0.1
101224|4349|182.46|45|0.0
109192|8644|69.95|90|0.2
102576|6575|459.85|17|0.0
107998|4564|470.76|62|0.05
107609|4324|289.42|8|0.05
102708|7566|488.03|59|0.0
104641|8450|88.16|88|0.15
109620|1265|278.94|85|0.2
107603|7683|20.31|59|0.15
102663|9212|287.44|20|0.0
107066|3692|73.35|34|0.2
102308|2810|225.09|53|0.05
107032|9573|495.02|25|0.1
107498|6153|460.63|31|0.2
108036|8555|156.09|43|0.1
102960|6151|372.06|88|0.05
106762|69|301.55|11|0.05
106994|8924|94.22|39|0.1
109699|3808|170.75|90|0.15
104792|5192|222.93|6|0.1
107489|8875|164.34|86|0.1
100485|8931|340.87|85|0.2
109023|5483|438.56|32|0.05
104948|285|242.23|9|0.1
106969|735|139.97|30|0.05
102775|5986|412.29|80|0.1
106371|3884|417.22|10|0.05
109006|7324|136.74|84|0.2
107790|9445|12.39|35|0.2
106428|7136|410.24|49|0.2
107859|9660|324.83|13|0.0
108547|8519|214.8|70|0.15
103539|3362|301.13|74|0.1
106298|8815|83.21|100|0.2
108270|2469|168.86|75|0.15
103160|3068|391.95|7|0.15
105416|5423|359.75|64|0.05
107810|6254|473.28|61|0.15
104213|4448|295.87|8|0.2
102560|3745|351.23|25|0.05
100590|2330|424.87|29|0.2
101057|5789|445.08|69|0.2
100488|9432|403.76|87|0.05
101528|489|111.15|76|0.05
108588|7830|228.06|19|0.1
107915|455|61.65|92|0.1
100152|3278|67.27|81|0.05
109107|2836|118.87|4|0.1
102944|4256|364.54|9|0.1
106569|1131|70.92|39|0.05
101420|686|405.1|27|0.1
108434|1595|364.18|73|0.15
105987|5132|29.91|33|0.05
106023|3498|469.11|37|0.0
103028|6454|43.56|21|0.1
101700|8945|457.11|25|0.15
100058|45|388.57|16|0.2
109893|6692|85.26|50|0.05
106477|892|332.48|95|0.0
104039|2033|438.26|45|0.05
109184|9467|264.64|60|0.1
103312|9852|408.09|44|0.05
100730|7880|411.06|48|0.0
101036|1737|389.99|84|0.1
107918|3957|223.09|100|0.05
103385|2390|407.63|19|0.0
107537|6300|382.43|44|0.2
105439|2183|21.71|41|0.1
104475|1652|184.76|19|0.1
103295|6924|346.92|30|0.1
107536|9409|432.77|22|0.15
108718|1502|474.29|46|0.15
103902|2117|293.04|22|0.0
107814|2396|211.73|100|0.05
104181|8280|315.85|87|0.15
101073|7585|190.09|17|0.05
105051|3425|114.57|37|0.2
100425|2406|133.56|20|0.0
108828|9175|205.25|8|0.0
109064|2271|316.96|75|0.15
109636|7912|229.53|72|0.0
108674|620|340.73|15|0.1
107285|8724|434.06|68|0.05
100055|6878|355.44|46|0.2
109688|3022|73.13|25|0.1
101069|6443|353.16|66|0.05
102461|887|130.74|23|0.15
108702|6651|462.07|6|0.0
106202|6683|216.07|9|0.05
100066|5491|251.0|28|0.0
108792|3820|142.51|91|0.05
101198|6519|278.4|99|0.0
107962|4179|144.21|37|0.1
101155|2163|250.25|93|0.1
101730|936|485.46|88|0.05
109172|4877|440.48|50|0.15
106235|7219|478.71|74|0.05
106020|7985|477.52|58|0.1
108105|8508|446.1|33|0.1
103309|2179|37.54|93|0.05
104766|1479|161.73|45|0.05
105140|7158|274.21|99|0.1
103583|2239|276.37|99|0.05
105583|4775|229.61|62|0.2
107871|2572|335.3|75|0.0
106108|8034|401.75|50|0.0
100356|6908|228.88|100|0.1
102832|7671|356.1|7|0.05
106738|9385|97.42|92|0.1
104630|2928|175.59|81|0.2
108901|8197|114.34|13|0.15
104611|1257|428.72|54|0.0
100003|1911|330.94|51|0.0
108427|7053|447.53|74|0.15
104416|176|10.42|99|0.15
103633|7448|293.4|75|0.1
105958|562|367.12|7|0.2
103140|8379|56.93|59|0.15
104466|941|396.48|28|0.2
106937|1420|106.09|49|0.1
100103|2894|29.25|73|0.1
104612|2405|111.63|86|0.15
101108|7439|203.19|9|0.05
102329|8516|370.37|55|0.05
103622|3466|100.29|29|0.05
100756|5496|81.46|96|0.05
106592|6674|97.85|80|0.15
105846|6807|499.39|97|0.2
108581|5655|253.4|5|0.2
102249|545|415.26|71|0.15
103030|3847|146.92|96|0.0
104809|2625|164.35|42|0.1
108238|6240|206.92|36|0.05
100079|8259|300.37|87|0.0
108062|4923|66.2|42|0.2
102154|1724|430.06|13|0.1
100290|4936|463.54|11|0.1
108561|3606|121.39|34|0.2
103632|8087|194.76|3|0.05
105364|6059|112.42|60|0.05
105831|5938|389.51|60|0.0
108846|8378|469.99|34|0.05
105722|2918|52.41|1|0.0
103481|691|33.83|24|0.2
105565|7476|248.12|100|0.05
100330|2561|122.73|60|0.05
103616|3875|242.38|11|0.0
103476|4980|134.44|81|0.05
108760|9859|383.98|84|0.15
105765|9759|169.83|32|0.05
106605|1876|131.3|3|0.05
101804|7730|467.37|86|0.05
102039|2018|461.68|83|0.0
105823|5225|442.6|33|0.15
106537|5405|34.02|11|0.1
101982|9205|486.14|95|0.1
105917|656|138.82|43|0.0
108089|2099|136.68|55|0.1
105987|4935|243.34|56|0.05
104838|4691|173.75|55|0.15
108992|5113|451.7|69|0.1
104020|315|65.28|23|0.1
109658|4255|456.83|94|0.2
108423|283|103.82|55|0.05
104100|6342|137.24|83|0.2
102128|5784|202.38|80|0.0
101284|6710|56.3|87|0.05
107332|1030|244.83|1|0.2
107696|7766|423.19|32|0.0
107051|8771|491.26|100|0.2
100129|2173|85.79|50|0.15
102970|6063|122.22|28|0.0
102035|3258|434.77|58|0.0
109269|5521|319.48|91|0.2
100389|6563|311.81|62|0.2
100148|3628|148.24|50|0.05
108795|2002|376.7|8|0.05
100668|9602|499.72|21|0.1
105337|6727|463.62|44|0.0
107641|3977|78.74|96|0.05
108254|3893|457.18|66|0.05
107797|4695|472.79|62|0.2
102488|6050|11.94|13|0.2
109188|2992|211.23|88|0.2
106287|9500|462.53|24|0.1
104359|7957|467.56|97|0.15
103542|9996|288.4|36|0.1
105837|8161|199.77|24|0.0
108800|4799|25.02|83|0.1
107953|8955|291.06|68|0.2
104320|311|141.86|98|0.2
107457|3059|73.32|17|0.2
107937|5295|35.34|14|0.05
101701|6187|487.45|37|0.15
109913|9414|21.77|48|0.2
105113|5383|363.48|28|0.1
102596|8396|200.59|68|0.15
108291|5189|75.8|90|0.2
107854|5541|355.03|85|0.2
107101|1994|474.65|94|0.15
109043|9404|109.07|3|0.05
108115|7494|432.88|65|0.15
105717|2106|372.12|86|0.15
108646|4027|494.3|37|0.0
105833|4519|395.14|10|0.0
104937|3013|423.44|27|0.1
101134|1646|179.12|86|0.2
104405|9358|22.42|9|0.2
108833|8896|281.22|52|0.0
102515|1335|426.83|84|0.15
101811|2339|479.45|45|0.2
109123|5061|55.66|14|0.1
103715|365|394.95|55|0.15
101627|97|226.33|61|0.0
109838|629|363.61|27|0.0
107925|3220|35.33|35|0.05
100707|8401|368.32|55|0.15
108922|6711|142.24|77|0.0
106149|4366|359.5|77|0.0
102087|5993|293.08|13|0.1
103247|9919|19.75|39|0.2
101442|364|270.97|63|0.15
104300|5603|402.2|20|0.2
